Date,Hashrate,MVRV
2017-01-25,2930146.45884887,2.052535421460137
2017-01-26,3013167.27518292,2.052535421460137
2017-01-27,3096188.0915169697,1.983693205777892
2017-01-28,3179208.90785102,1.983693205777892
2017-01-29,3262229.72418507,1.983693205777892
2017-01-30,3213393.9498709226,2.0268226381559296
2017-01-31,3164558.175556775,2.0268226381559296
2017-02-01,3115722.4012426273,2.0268226381559296
2017-02-02,3066886.62692848,2.0268226381559296
2017-02-03,2955984.117366595,2.1326677582359026
2017-02-04,2845081.60780471,2.1326677582359026
2017-02-05,2734179.098242825,2.1326677582359026
2017-02-06,2623276.58868094,2.238266559816418
2017-02-07,2743947.3117602626,2.238266559816418
2017-02-08,2864618.0348395854,2.238266559816418
2017-02-09,2985288.757918908,2.238266559816418
2017-02-10,3105959.48099823,2.270652445308571
2017-02-11,3216137.0977228303,2.270652445308571
2017-02-12,3326314.7144474303,2.270652445308571
2017-02-13,3436492.33117203,2.270652445308571
2017-02-14,3546669.94789663,2.1328603067613745
2017-02-15,3492631.3969409103,2.1328603067613745
2017-02-16,3438592.84598519,2.1328603067613745
2017-02-17,3384554.2950294698,2.151467281522073
2017-02-18,3330515.74407375,2.151467281522073
2017-02-19,3259304.058756382,2.151467281522073
2017-02-20,3188092.373439015,2.151467281522073
2017-02-21,3116880.6881216476,2.215523525942984
2017-02-22,3045669.00280428,2.215523525942984
2017-02-23,3259304.05875638,2.215523525942984
2017-02-24,3472939.11470848,2.215523525942984
2017-02-25,3686574.17066058,2.397826173587549
2017-02-26,3900209.22661268,2.397826173587549
2017-02-27,3785174.9657153953,2.397826173587549
2017-02-28,3670140.70481811,2.4195692368527197
2017-03-01,3555106.4439208247,2.4195692368527197
2017-03-02,3440072.18302354,2.4195692368527197
2017-03-03,3393180.5377519024,2.4195692368527197
2017-03-04,3346288.892480265,2.511761067392447
2017-03-05,3299397.2472086274,2.511761067392447
2017-03-06,3252505.60193699,2.511761067392447
2017-03-07,3332672.9935340276,2.5420903089662827
2017-03-08,3412840.385131065,2.5420903089662827
2017-03-09,3493007.7767281025,2.5420903089662827
2017-03-10,3573175.16832514,2.5420903089662827
2017-03-11,3573175.16832514,2.358742351921004
2017-03-12,3573175.16832514,2.358742351921004
2017-03-13,3573175.16832514,2.358742351921004
2017-03-14,3573175.16832514,2.358742351921004
2017-03-15,3608043.1610500277,2.423430530636853
2017-03-16,3642911.1537749153,2.423430530636853
2017-03-17,3677779.1464998024,2.423430530636853
2017-03-18,3712647.13922469,2.21946278799768
2017-03-19,3736294.57323249,2.21946278799768
2017-03-20,3759942.00724029,2.21946278799768
2017-03-21,3783589.44124809,2.21946278799768
2017-03-22,3807236.87525589,2.027290435423149
2017-03-23,3836796.16776564,2.027290435423149
2017-03-24,3866355.46027539,2.027290435423149
2017-03-25,3895914.75278514,1.9207998922837903
2017-03-26,3925474.04529489,1.9207998922837903
2017-03-27,3962424.0422711354,1.9207998922837903
2017-03-28,3999374.03924738,1.9207998922837903
2017-03-29,4036324.036223625,1.9789710686126003
2017-03-30,4073274.03319987,1.9789710686126003
2017-03-31,4147785.1435632827,1.9789710686126003
2017-04-01,4222296.253926694,1.9789710686126003
2017-04-02,4296807.364290107,2.033340685502104
2017-04-03,4371318.47465352,2.033340685502104
2017-04-04,4284388.845896205,2.033340685502104
2017-04-05,4197459.21713889,2.1677111868172454
2017-04-06,4110529.588381575,2.1677111868172454
2017-04-07,4023599.95962426,2.1677111868172454
2017-04-08,4054646.255609015,2.1677111868172454
2017-04-09,4085692.5515937703,2.234041270506221
2017-04-10,4116738.847578525,2.234041270506221
2017-04-11,4147785.14356328,2.234041270506221
2017-04-12,4088169.1194836874,2.234041270506221
2017-04-13,4028553.095404095,2.2660475517204786
2017-04-14,3968937.0713245026,2.2660475517204786
2017-04-15,3909321.04724491,2.2660475517204786
2017-04-16,3857541.960526435,2.201015897541797
2017-04-17,3805762.87380796,2.201015897541797
2017-04-18,3753983.787089485,2.201015897541797
2017-04-19,3702204.70037101,2.201015897541797
2017-04-20,3766928.558769105,2.216195099276902
2017-04-21,3831652.4171672,2.216195099276902
2017-04-22,3896376.275565295,2.216195099276902
2017-04-23,3961100.13396339,2.216195099276902
2017-04-24,3924395.50889656,2.256554077612205
2017-04-25,3887690.8838297296,2.256554077612205
2017-04-26,3850986.2587629,2.256554077612205
2017-04-27,3814281.63369607,2.256554077612205
2017-04-28,3833742.2542761527,2.342746244011534
2017-04-29,3853202.874856235,2.342746244011534
2017-04-30,3872663.4954363173,2.342746244011534
2017-05-01,3892124.1160164,2.39152885667507
2017-05-02,3755899.7719558273,2.39152885667507
2017-05-03,3619675.427895255,2.39152885667507
2017-05-04,3483451.0838346826,2.39152885667507
2017-05-05,3347226.73977411,2.6417775967311647
2017-05-06,3515885.4514681525,2.6417775967311647
2017-05-07,3684544.163162195,2.6417775967311647
2017-05-08,3853202.8748562373,2.6678926024588034
2017-05-09,4021861.58655028,2.6678926024588034
2017-05-10,4115930.20068981,2.6678926024588034
2017-05-11,4209998.81482934,2.6678926024588034
2017-05-12,4304067.42896887,2.927591127181668
2017-05-13,4398136.0431084,2.927591127181668
2017-05-14,4377258.81505567,2.927591127181668
2017-05-15,4356381.5870029405,2.8924129857367507
2017-05-16,4335504.35895021,2.8924129857367507
2017-05-17,4314627.13089748,2.8924129857367507
2017-05-18,4258954.522756867,2.8924129857367507
2017-05-19,4203281.914616255,2.8831661505447297
2017-05-20,4147609.3064756426,2.8831661505447297
2017-05-21,4091936.69833503,2.8831661505447297
2017-05-22,4276107.6701936945,3.141601468991344
2017-05-23,4460278.64205236,3.141601468991344
2017-05-24,4644449.613911025,3.141601468991344
2017-05-25,4828620.58576969,3.141601468991344
2017-05-26,4739750.2682401845,3.628110291773929
2017-05-27,4650879.95071068,3.628110291773929
2017-05-28,4562009.633181175,3.628110291773929
2017-05-29,4473139.31565167,3.058565245894354
2017-05-30,4436110.016681045,3.058565245894354
2017-05-31,4399080.7177104205,3.058565245894354
2017-06-01,4362051.418739795,3.058565245894354
2017-06-02,4325022.11976917,3.101061600331028
2017-06-03,4517502.48007388,3.101061600331028
2017-06-04,4709982.84037859,3.101061600331028
2017-06-05,4902463.200683299,3.3718492565705533
2017-06-06,5094943.56098801,3.3718492565705533
2017-06-07,5010590.190772978,3.3718492565705533
2017-06-08,4926236.8205579445,3.660841109855271
2017-06-09,4841883.450342912,3.660841109855271
2017-06-10,4757530.08012788,3.660841109855271
2017-06-11,4749094.7431063745,3.660841109855271
2017-06-12,4740659.40608487,3.578978229244985
2017-06-13,4732224.069063365,3.578978229244985
2017-06-14,4723788.73204186,3.578978229244985
2017-06-15,4825317.960105297,3.578978229244985
2017-06-16,4926847.188168734,3.149786837438511
2017-06-17,5028376.416232172,3.149786837438511
2017-06-18,5129905.64429561,3.149786837438511
2017-06-19,5076837.654871862,3.062822615576832
2017-06-20,5023769.665448114,3.062822615576832
2017-06-21,4970701.676024367,3.062822615576832
2017-06-22,4917633.68660062,3.062822615576832
2017-06-23,4944167.681312492,3.0511448270730472
2017-06-24,4970701.676024364,3.0511448270730472
2017-06-25,4997235.670736237,3.0511448270730472
2017-06-26,5023769.66544811,3.0511448270730472
2017-06-27,5129905.644295605,2.872793627255553
2017-06-28,5236041.623143099,2.872793627255553
2017-06-29,5342177.6019905945,2.872793627255553
2017-06-30,5448313.58083809,2.872793627255553
2017-07-01,5433692.91830558,2.840202912448458
2017-07-02,5419072.255773069,2.840202912448458
2017-07-03,5404451.59324056,2.840202912448458
2017-07-04,5389830.93070805,2.758927536547974
2017-07-05,5495513.890133699,2.758927536547974
2017-07-06,5601196.84955935,2.758927536547974
2017-07-07,5706879.8089850005,2.758927536547974
2017-07-08,5812562.76841065,2.826077009707872
2017-07-09,5918245.727836298,2.826077009707872
2017-07-10,6023928.687261945,2.826077009707872
2017-07-11,6129611.646687592,2.70744328997597
2017-07-12,6235294.60611324,2.70744328997597
2017-07-13,6306192.401676505,2.70744328997597
2017-07-14,6377090.19723977,2.5616339940742674
2017-07-15,6447987.992803035,2.5616339940742674
2017-07-16,6518885.7883663,2.5616339940742674
2017-07-17,6508887.497279847,2.5616339940742674
2017-07-18,6498889.206193395,2.101981432234796
2017-07-19,6488890.915106943,2.101981432234796
2017-07-20,6478892.62402049,2.101981432234796
2017-07-21,6638865.281403713,2.583105082325268
2017-07-22,6798837.938786935,2.583105082325268
2017-07-23,6958810.596170157,2.583105082325268
2017-07-24,7118783.25355338,2.583105082325268
